Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 06월 24일 16:46:40


날짜 	시간 	X축 	Y축 	Z축 	방위 
2025-06-24	18:25:59[614]	78	1	139	0.734521034254815
2025-06-24	18:25:59[647]	76	2	161	1.50743575877497
2025-06-24	18:25:59[647]	82	1	164	0.698694382983471
2025-06-24	18:25:59[647]	85	-21	172	346.122470196792
2025-06-24	18:25:59[691]	90	-23	167	345.66456458048
2025-06-24	18:25:59[691]	91	-30	166	341.754145472422
2025-06-24	18:25:59[691]	95	-33	140	340.84438755456
2025-06-24	18:25:59[691]	97	-37	126	339.120983119443
2025-06-24	18:25:59[701]	95	-34	118	340.307978761263
2025-06-24	18:25:59[724]	90	-29	103	342.139905929321
2025-06-24	18:25:59[724]	93	-17	100	349.640947511916
2025-06-24	18:25:59[724]	85	-15	97	349.992020198559
2025-06-24	18:25:59[748]	82	-15	94	349.63367739655
2025-06-24	18:25:59[748]	80	-5	106	356.423665625003
2025-06-24	18:25:59[768]	75	-3	110	357.709389957361
2025-06-24	18:25:59[768]	80	3	129	2.1475854282985
2025-06-24	18:25:59[801]	78	-7	140	354.871808958147
2025-06-24	18:25:59[801]	78	-4	156	357.064326553579
2025-06-24	18:25:59[801]	79	-9	173	353.500653720345
2025-06-24	18:25:59[801]	84	-17	174	348.558956131233
2025-06-24	18:25:59[835]	88	-18	173	348.439869205782
2025-06-24	18:25:59[835]	96	-34	163	340.497551493338
2025-06-24	18:25:59[845]	98	-34	143	340.866356794095
2025-06-24	18:25:59[891]	94	-30	125	342.299572211333
2025-06-24	18:25:59[891]	93	-30	112	342.121303404159
2025-06-24	18:25:59[891]	88	-25	103	344.140633733394
2025-06-24	18:25:59[891]	85	-21	97	346.122470196792
2025-06-24	18:25:59[891]	83	-14	93	350.425772114908
2025-06-24	18:25:59[916]	74	-11	103	351.544972322823
2025-06-24	18:25:59[916]	77	0	111	0
2025-06-24	18:25:59[916]	84	0	124	0
2025-06-24	18:25:59[916]	82	0	140	0
2025-06-24	18:25:59[946]	75	-2	155	358.472474557787
2025-06-24	18:25:59[969]	80	-11	162	352.17092348994
2025-06-24	18:25:59[969]	84	-17	175	348.558956131233
2025-06-24	18:25:59[969]	86	-22	169	345.650667957053
2025-06-24	18:26:00[002]	87	-31	156	340.387906291096
2025-06-24	18:26:00[002]	92	-36	140	338.629377730657
2025-06-24	18:26:00[002]	93	-33	129	340.463345061872
2025-06-24	18:26:00[002]	88	-30	114	341.17528998176
2025-06-24	18:26:00[049]	88	-24	100	344.744881296942
2025-06-24	18:26:00[049]	80	-14	98	350.073754493348
2025-06-24	18:26:00[049]	82	-10	94	353.047042531826
2025-06-24	18:26:00[049]	83	-7	106	355.179233921907
2025-06-24	18:26:00[099]	86	-8	116	354.685454330055
2025-06-24	18:26:00[099]	78	-4	130	357.064326553579
2025-06-24	18:26:00[099]	77	1	144	0.744059202888709
2025-06-24	18:26:00[099]	82	-6	164	355.815083874882
2025-06-24	18:26:00[099]	79	-9	172	353.500653720345
2025-06-24	18:26:00[122]	80	-15	170	349.380344723845
2025-06-24	18:26:00[122]	84	-26	160	342.801458779934
2025-06-24	18:26:00[122]	98	-35	158	340.346175941947
2025-06-24	18:26:00[155]	91	-34	141	339.512985806669
2025-06-24	18:26:00[155]	87	-35	112	338.085133672808
2025-06-24	18:26:00[155]	86	-22	105	345.650667957053
2025-06-24	18:26:00[155]	84	-25	95	343.425992243091
2025-06-24	18:26:00[210]	85	-9	93	353.955907837759
2025-06-24	18:26:00[210]	84	-15	100	349.875328344602
2025-06-24	18:26:00[210]	81	-5	109	356.467705416109
2025-06-24	18:26:00[210]	74	1	119	0.774220164928062
2025-06-24	18:26:00[237]	80	3	141	2.1475854282985
2025-06-24	18:26:00[237]	83	-3	149	357.929969346959
2025-06-24	18:26:00[237]	86	-6	164	356.00908690157
2025-06-24	18:26:00[237]	83	-19	176	347.106255955118
2025-06-24	18:26:00[257]	87	-23	174	345.191622960958
2025-06-24	18:26:00[287]	94	-28	157	343.412661443073
2025-06-24	18:26:00[287]	95	-32	134	341.384307992669
2025-06-24	18:26:00[287]	88	-33	123	339.443954780417
2025-06-24	18:26:00[328]	84	-30	109	340.346175941947
2025-06-24	18:26:00[328]	87	-23	101	345.191622960958
2025-06-24	18:26:00[328]	90	-19	97	348.079261460078
2025-06-24	18:26:00[328]	85	-9	99	353.955907837759
2025-06-24	18:26:00[328]	77	-3	103	357.768825391969
2025-06-24	18:26:00[350]	80	-2	118	358.567903815835
2025-06-24	18:26:00[350]	75	-4	136	356.947117485208
2025-06-24	18:26:00[384]	76	-1	153	359.246151666929
2025-06-24	18:26:00[384]	82	-10	170	353.047042531826
2025-06-24	18:26:00[384]	87	-19	178	347.680554743363
2025-06-24	18:26:00[404]	92	-26	170	344.219246690485
2025-06-24	18:26:00[404]	100	-35	154	340.709953780811
2025-06-24	18:26:00[428]	95	-37	133	338.720395572305
2025-06-24	18:26:00[428]	90	-40	119	336.037511025422
2025-06-24	18:26:00[428]	97	-28	110	343.898697600842
2025-06-24	18:26:00[470]	90	-25	105	344.475889003246
2025-06-24	18:26:00[470]	91	-8	100	354.97592474146
2025-06-24	18:26:00[470]	84	-5	101	356.593556245005
2025-06-24	18:26:00[470]	80	-4	113	357.137594773888
2025-06-24	18:26:00[470]	79	-1	117	359.274775700941
2025-06-24	18:26:00[497]	81	-2	139	358.585576788598
2025-06-24	18:26:00[521]	78	-4	153	357.064326553579
2025-06-24	18:26:00[521]	81	-8	169	354.359450567843
2025-06-24	18:26:00[564]	86	-26	174	343.178590109959
2025-06-24	18:26:00[564]	90	-31	169	340.994015803963
2025-06-24	18:26:00[564]	97	-39	153	338.096821918161
2025-06-24	18:26:00[564]	94	-34	142	340.114834886145
2025-06-24	18:26:00[564]	101	-28	127	344.505151400861
2025-06-24	18:26:00[588]	92	-27	107	343.644182898983
2025-06-24	18:26:00[588]	93	-23	103	346.108808828545
2025-06-24	18:26:00[588]	84	-14	101	350.537677791974
2025-06-24	18:26:00[608]	82	-16	98	348.959059819676
2025-06-24	18:26:00[608]	79	-4	107	357.101423200718
2025-06-24	18:26:00[631]	77	-4	122	357.02626891752
2025-06-24	18:26:00[631]	78	7	138	5.12819104185284
2025-06-24	18:26:00[631]	82	-5	165	356.510675094204
2025-06-24	18:26:00[665]	80	-15	171	349.380344723845
2025-06-24	18:26:00[665]	86	-24	179	344.407189060734
2025-06-24	18:26:00[665]	94	-32	176	341.200114841347
2025-06-24	18:26:00[688]	89	-33	152	339.655898744082
2025-06-24	18:26:00[688]	91	-30	131	341.754145472422
2025-06-24	18:26:00[708]	89	-35	116	338.532348560901
2025-06-24	18:26:00[734]	87	-22	110	345.808903450976
2025-06-24	18:26:00[734]	89	-23	96	345.510237406116
2025-06-24	18:26:00[734]	89	-12	93	352.321036192631
2025-06-24	18:26:00[734]	82	-17	99	348.287527688913
2025-06-24	18:26:00[757]	81	-5	112	356.467705416109
2025-06-24	18:26:00[790]	76	5	125	3.76403486490572
2025-06-24	18:26:00[790]	81	-4	146	357.172875421839
2025-06-24	18:26:00[790]	82	-6	153	355.815083874882
2025-06-24	18:26:00[811]	82	-10	176	353.047042531826
2025-06-24	18:26:00[811]	89	-22	176	346.115332314742
2025-06-24	18:26:00[811]	97	-33	171	341.211378017832
2025-06-24	18:26:00[811]	93	-38	151	337.774969548886
2025-06-24	18:26:00[834]	94	-32	131	341.200114841347
2025-06-24	18:26:00[857]	91	-32	113	340.625860231342
2025-06-24	18:26:00[857]	88	-28	103	342.34987578007
2025-06-24	18:26:00[857]	87	-23	98	345.191622960958
2025-06-24	18:26:00[877]	80	-16	92	348.69006752598
2025-06-24	18:26:00[877]	87	-10	104	353.443053501837
2025-06-24	18:26:00[911]	75	-2	112	358.472474557787
2025-06-24	18:26:00[911]	76	-2	135	358.492564241225
2025-06-24	18:26:00[918]	77	0	145	0
2025-06-24	18:26:00[944]	79	-1	169	359.274775700941
2025-06-24	18:26:00[944]	79	-11	175	352.07307331731
2025-06-24	18:26:00[944]	89	-20	177	347.334936234958
2025-06-24	18:26:00[968]	91	-32	161	340.625860231342
2025-06-24	18:26:00[968]	99	-36	148	340.0168934781
2025-06-24	18:26:00[968]	99	-41	131	337.503528499767
2025-06-24	18:26:00[968]	101	-36	114	340.382120591882
2025-06-24	18:26:01[001]	84	-33	101	338.552263672895
2025-06-24	18:26:01[001]	80	-16	92	348.69006752598
2025-06-24	18:26:01[001]	79	-8	102	354.217607677636
2025-06-24	18:26:01[024]	87	-4	107	357.367565131014
2025-06-24	18:26:01[044]	82	-1	113	359.301305617017
2025-06-24	18:26:01[044]	77	1	127	0.744059202888709
2025-06-24	18:26:01[068]	80	0	145	0
2025-06-24	18:26:01[068]	83	-6	163	355.865328626264
2025-06-24	18:26:01[068]	84	-3	176	357.954591511113
2025-06-24	18:26:01[101]	85	-19	183	347.399840173919
2025-06-24	18:26:01[101]	85	-25	173	343.610459665965
2025-06-24	18:26:01[101]	92	-34	164	339.717440911083
2025-06-24	18:26:01[135]	94	-33	161	340.655670727879
2025-06-24	18:26:01[135]	97	-34	136	340.683647180496
2025-06-24	18:26:01[135]	86	-38	129	336.161259816828
2025-06-24	18:26:01[135]	95	-33	112	340.84438755456
2025-06-24	18:26:01[158]	89	-31	105	340.7960264945
2025-06-24	18:26:01[178]	96	-34	102	340.497551493338
2025-06-24	18:26:01[178]	85	-16	99	349.339651705465
2025-06-24	18:26:01[178]	85	-17	98	348.69006752598
2025-06-24	18:26:01[178]	93	-11	99	353.254420352517
2025-06-24	18:26:01[201]	84	-9	102	353.884496433715
2025-06-24	18:26:01[225]	85	-5	102	356.63353933657
2025-06-24	18:26:01[225]	83	-8	102	354.494522142022
2025-06-24	18:26:01[268]	81	-4	105	357.172875421839
2025-06-24	18:26:01[268]	80	-8	107	354.2894068625
2025-06-24	18:26:01[278]	82	-7	105	355.120726216993
2025-06-24	18:26:01[278]	76	-2	110	358.492564241225
2025-06-24	18:26:01[278]	78	0	114	0
2025-06-24	18:26:01[278]	82	-2	121	358.602818972704
2025-06-24	18:26:01[301]	80	-4	122	357.137594773888
2025-06-24	18:26:01[301]	78	-3	117	357.797401838234
2025-06-24	18:26:01[335]	77	-4	128	357.02626891752
2025-06-24	18:26:01[335]	77	0	119	0
2025-06-24	18:26:01[335]	81	-8	117	354.359450567843
2025-06-24	18:26:01[335]	85	-4	119	357.305715710144
2025-06-24	18:26:01[335]	75	0	115	0
2025-06-24	18:26:01[368]	78	2	112	1.46880071438582
2025-06-24	18:26:01[368]	76	-4	110	356.987212495817
2025-06-24	18:26:01[368]	77	-6	113	355.544397166674
2025-06-24	18:26:01[392]	78	-1	116	359.265478965745
2025-06-24	18:26:01[412]	77	3	119	2.23117460803125
2025-06-24	18:26:01[412]	78	-6	114	355.601294645004
2025-06-24	18:26:01[436]	76	-7	111	354.737604600405
2025-06-24	18:26:01[436]	80	0	117	0
2025-06-24	18:26:01[436]	81	-8	117	354.359450567843
2025-06-24	18:26:01[468]	78	-4	114	357.064326553579
2025-06-24	18:26:01[468]	74	-5	121	356.134538830148
2025-06-24	18:26:01[468]	80	-5	118	356.423665625003
2025-06-24	18:26:01[488]	78	-5	115	356.332211944469
2025-06-24	18:26:01[488]	78	0	117	0
2025-06-24	18:26:01[503]	75	-3	120	357.709389957361
2025-06-24	18:26:01[503]	79	-6	119	355.656760048311
2025-06-24	18:26:01[536]	77	-1	117	359.255940797111
2025-06-24	18:26:01[536]	75	-4	113	356.947117485208
2025-06-24	18:26:01[536]	74	1	116	0.774220164928062
2025-06-24	18:26:01[570]	77	-3	114	357.768825391969
2025-06-24	18:26:01[570]	78	-6	116	355.601294645004
2025-06-24	18:26:01[570]	81	-3	120	357.878903603339
2025-06-24	18:26:01[603]	74	-3	119	357.678469410167
2025-06-24	18:26:01[603]	76	-8	117	353.990994042505
2025-06-24	18:26:01[603]	70	2	114	1.63657704161672
2025-06-24	18:26:01[630]	82	-3	113	357.904747435376
2025-06-24	18:26:01[630]	78	-6	115	355.601294645004
2025-06-24	18:26:01[630]	83	-1	118	359.309722802135
2025-06-24	18:26:01[670]	80	-2	120	358.567903815835
2025-06-24	18:26:01[670]	83	3	118	2.0700306530411
2025-06-24	18:26:01[670]	76	-4	119	356.987212495817
2025-06-24	18:26:01[670]	81	-2	120	358.585576788598
2025-06-24	18:26:01[693]	82	-7	117	355.120726216993
2025-06-24	18:26:01[693]	71	-5	114	355.971736333515
2025-06-24	18:26:01[693]	74	-3	117	357.678469410167
2025-06-24	18:26:01[726]	75	3	116	2.29061004263853
2025-06-24	18:26:01[726]	75	-6	116	355.426078740099
2025-06-24	18:26:01[726]	78	-1	112	359.265478965745
2025-06-24	18:26:01[760]	77	5	113	3.71528910542877
2025-06-24	18:26:01[760]	77	-5	120	356.284710894571
2025-06-24	18:26:01[760]	79	-2	117	358.549783709067
2025-06-24	18:26:01[780]	80	-5	114	356.423665625003
2025-06-24	18:26:01[780]	81	-6	117	355.763605200941
2025-06-24	18:26:01[803]	78	-2	121	358.531199285614
2025-06-24	18:26:01[803]	83	-6	117	355.865328626264
2025-06-24	18:26:01[803]	81	-10	119	352.962059236815
2025-06-24	18:26:01[837]	76	-1	112	359.246151666929
2025-06-24	18:26:01[837]	74	-8	122	353.82982490497
2025-06-24	18:26:01[837]	78	-3	114	357.797401838234
2025-06-24	18:26:01[859]	73	-5	123	356.081751135933
2025-06-24	18:26:01[859]	78	-2	118	358.531199285614
2025-06-24	18:26:01[880]	79	-1	118	359.274775700941
2025-06-24	18:26:01[880]	82	-10	117	353.047042531826
2025-06-24	18:26:01[880]	72	-5	115	356.027504059249
2025-06-24	18:26:01[904]	82	-6	109	355.815083874882
2025-06-24	18:26:01[904]	72	-5	109	356.027504059249
2025-06-24	18:26:01[927]	71	-7	116	354.369317242365
2025-06-24	18:26:01[960]	70	-1	109	359.181544538311
2025-06-24	18:26:01[960]	71	-11	116	351.193207305565
2025-06-24	18:26:01[960]	72	-1	114	359.204276447261
2025-06-24	18:26:01[960]	70	-3	114	357.545968325473
2025-06-24	18:26:01[993]	72	-6	116	355.236358309274
2025-06-24	18:26:01[993]	71	-8	114	353.57125225117
2025-06-24	18:26:01[993]	74	-6	116	355.364536573097
2025-06-24	18:26:01[993]	70	1	114	0.818455461688614
2025-06-24	18:26:02[054]	72	-5	122	356.027504059249
2025-06-24	18:26:02[054]	64	-7	111	353.758085652585
2025-06-24	18:26:02[054]	69	-1	116	359.169684513742
2025-06-24	18:26:02[054]	63	-5	115	355.462227492093
2025-06-24	18:26:02[054]	64	-5	115	355.532840938611
2025-06-24	18:26:02[080]	72	-3	111	357.614055969611
2025-06-24	18:26:02[080]	66	-9	107	352.234833981575
2025-06-24	18:26:02[080]	62	-8	113	352.647620640108
2025-06-24	18:26:02[080]	65	-5	117	355.601294645004
2025-06-24	18:26:02[114]	69	-6	110	355.03025927189
2025-06-24	18:26:02[114]	60	-6	107	354.2894068625
2025-06-24	18:26:02[138]	68	0	113	0
2025-06-24	18:26:02[138]	70	-4	111	356.729512076816
2025-06-24	18:26:02[138]	60	-6	113	354.2894068625
2025-06-24	18:26:02[138]	58	-4	115	356.054813770962
2025-06-24	18:26:02[160]	62	-9	113	351.740562020121
2025-06-24	18:26:02[194]	60	-7	107	353.345574953993
2025-06-24	18:26:02[194]	61	-4	110	356.248270929474
2025-06-24	18:26:02[194]	62	-5	106	355.389350681339
2025-06-24	18:26:02[194]	60	-7	107	353.345574953993
2025-06-24	18:26:02[228]	62	-3	103	357.2297842028
2025-06-24	18:26:02[228]	59	-5	108	355.155999624919
2025-06-24	18:26:02[228]	59	-2	101	358.058513609086
2025-06-24	18:26:02[248]	57	-7	102	352.998732442505
2025-06-24	18:26:02[248]	59	-3	102	357.089162173832
2025-06-24	18:26:02[248]	56	-9	104	350.869823517721
2025-06-24	18:26:02[270]	58	-5	109	355.072890052351
2025-06-24	18:26:02[270]	61	-15	107	346.184974658738
2025-06-24	18:26:02[304]	48	-8	99	350.537677791974
2025-06-24	18:26:02[304]	55	-12	104	347.691984182572
2025-06-24	18:26:02[304]	54	-11	104	348.486168815513
2025-06-24	18:26:02[328]	48	-6	102	352.874983651098
2025-06-24	18:26:02[328]	54	-14	99	345.46554491946
2025-06-24	18:26:02[348]	48	-15	98	342.645975363739
2025-06-24	18:26:02[348]	47	-8	100	350.340106921558
2025-06-24	18:26:02[348]	53	-14	95	345.203237754943
2025-06-24	18:26:02[378]	49	-3	89	356.496468355216
2025-06-24	18:26:02[378]	47	-9	99	349.159694545669
2025-06-24	18:26:02[378]	51	-8	88	351.085073042852
2025-06-24	18:26:02[412]	42	-8	87	349.215702132437
2025-06-24	18:26:02[412]	46	-9	88	348.929797422061
2025-06-24	18:26:02[412]	44	-8	81	349.695153531234
2025-06-24	18:26:02[445]	44	-12	87	344.744881296942
2025-06-24	18:26:02[445]	42	-14	86	341.565051177078
2025-06-24	18:26:02[445]	47	-18	81	339.044223269368
2025-06-24	18:26:02[469]	46	-15	83	341.939528063801
2025-06-24	18:26:02[469]	48	-11	85	347.092591328734
2025-06-24	18:26:02[489]	40	-7	78	350.073754493348
2025-06-24	18:26:02[489]	41	-15	77	339.904768808095
2025-06-24	18:26:02[489]	46	-13	76	344.219246690485
2025-06-24	18:26:02[513]	44	-16	73	340.0168934781
2025-06-24	18:26:02[513]	48	-22	79	335.376435213836
2025-06-24	18:26:02[536]	44	-21	75	334.486129572466
2025-06-24	18:26:02[536]	42	-22	70	332.354024636261
2025-06-24	18:26:02[566]	47	-13	73	344.538782259558
2025-06-24	18:26:02[566]	44	-26	71	329.420773127511
2025-06-24	18:26:02[566]	41	-14	69	341.146841235581
2025-06-24	18:26:02[596]	45	-25	68	330.945395900923
2025-06-24	18:26:02[596]	51	-22	68	336.66595872329
2025-06-24	18:26:02[596]	38	-15	63	338.459024081462
2025-06-24	18:26:02[629]	44	-23	70	332.402704131356
2025-06-24	18:26:02[629]	37	-13	69	340.641005824305
2025-06-24	18:26:02[629]	40	-21	67	332.300527191945
2025-06-24	18:26:02[659]	47	-12	63	345.677280021796
2025-06-24	18:26:02[659]	48	-12	65	345.963756532074
2025-06-24	18:26:02[659]	45	-12	76	345.068582821862
2025-06-24	18:26:02[689]	48	-19	68	338.404689551032
2025-06-24	18:26:02[689]	41	-21	67	332.878696595841
2025-06-24	18:26:02[689]	47	-15	65	342.299572211333
2025-06-24	18:26:02[689]	46	-13	66	344.219246690485
2025-06-24	18:26:02[709]	51	-17	65	341.565051177078
2025-06-24	18:26:02[740]	42	-19	66	335.658910063307
2025-06-24	18:26:02[740]	40	-15	64	339.443954780417
2025-06-24	18:26:02[740]	47	-19	65	337.988716802081
2025-06-24	18:26:02[770]	46	-19	64	337.557246634706
2025-06-24	18:26:02[770]	40	-20	65	333.434948822922
2025-06-24	18:26:02[770]	51	-20	68	338.587030525128
2025-06-24	18:26:02[770]	46	-19	66	337.557246634706
2025-06-24	18:26:02[800]	44	-13	67	343.53998518796
2025-06-24	18:26:02[800]	46	-15	64	341.939528063801
2025-06-24	18:26:02[800]	45	-21	70	334.9831065219
2025-06-24	18:26:02[830]	40	-6	68	351.469234390052
2025-06-24	18:26:02[830]	45	-22	60	333.946504689509
2025-06-24	18:26:02[830]	42	-17	66	337.963773059855
2025-06-24	18:26:02[876]	46	-21	67	335.462271523422
2025-06-24	18:26:02[876]	45	-12	70	345.068582821862
2025-06-24	18:26:02[876]	42	-15	67	340.346175941947
2025-06-24	18:26:02[876]	46	-15	68	341.939528063801
2025-06-24	18:26:02[876]	45	-13	71	343.886581766911
2025-06-24	18:26:02[896]	38	-16	65	337.166345822082
2025-06-24	18:26:02[920]	43	-14	67	341.96571443287
2025-06-24	18:26:02[920]	47	-18	72	339.044223269368
2025-06-24	18:26:02[920]	42	-19	63	335.658910063307
2025-06-24	18:26:02[920]	38	-14	69	339.775140568832
2025-06-24	18:26:02[943]	38	-17	63	335.897765498839
2025-06-24	18:26:02[976]	44	-19	66	336.644435140714
2025-06-24	18:26:02[976]	44	-18	69	337.750976342788
2025-06-24	18:26:02[976]	43	-16	69	339.590117166196
2025-06-24	18:26:03[010]	41	-14	65	341.146841235581
2025-06-24	18:26:03[010]	40	-15	63	339.443954780417
2025-06-24	18:26:03[010]	41	-17	64	337.479434397103
2025-06-24	18:26:03[010]	39	-11	66	344.248826336547
2025-06-24	18:26:03[030]	43	-17	68	338.428692808745
2025-06-24	18:26:03[056]	47	-15	63	342.299572211333
2025-06-24	18:26:03[056]	40	-17	60	336.974507991472
2025-06-24	18:26:03[056]	43	-16	66	339.590117166196
2025-06-24	18:26:03[056]	48	-16	64	341.565051177078
2025-06-24	18:26:03[075]	42	-23	60	331.294047456599
2025-06-24	18:26:03[092]	42	-18	63	336.801409486352
2025-06-24	18:26:03[092]	46	-17	61	339.717440911083
2025-06-24	18:26:03[112]	44	-22	67	333.434948822922
2025-06-24	18:26:03[112]	36	-13	58	340.144785630679
2025-06-24	18:26:03[112]	45	-19	70	337.109448343752
2025-06-24	18:26:03[159]	45	-11	64	346.263731694377
2025-06-24	18:26:03[159]	41	-14	64	341.146841235581
2025-06-24	18:26:03[159]	41	-20	64	333.996654155489
2025-06-24	18:26:03[192]	37	-14	64	339.274441134439
2025-06-24	18:26:03[192]	41	-15	67	339.904768808095
2025-06-24	18:26:03[192]	40	-16	61	338.198590513648
2025-06-24	18:26:03[192]	40	-13	64	341.995838394087
2025-06-24	18:26:03[192]	41	-13	62	342.407575437818
2025-06-24	18:26:03[226]	41	-12	61	343.686147573739
2025-06-24	18:26:03[226]	37	-14	62	339.274441134439
2025-06-24	18:26:03[226]	41	-14	63	341.146841235581
2025-06-24	18:26:03[276]	44	-13	59	343.53998518796
2025-06-24	18:26:03[276]	44	-14	68	342.34987578007
2025-06-24	18:26:03[276]	44	-5	68	353.516926307103
2025-06-24	18:26:03[276]	44	-16	62	340.0168934781
2025-06-24	18:26:03[276]	45	-11	65	346.263731694377
2025-06-24	18:26:03[302]	39	-10	61	345.618605408909
2025-06-24	18:26:03[302]	39	-13	68	341.565051177078
2025-06-24	18:26:03[302]	38	-15	67	338.459024081462
2025-06-24	18:26:03[329]	40	-11	68	344.623748751174
2025-06-24	18:26:03[329]	39	-13	64	341.565051177078
2025-06-24	18:26:03[352]	41	-14	64	341.146841235581
2025-06-24	18:26:03[373]	46	-14	69	343.072486935853
2025-06-24	18:26:03[373]	44	-13	63	343.53998518796
2025-06-24	18:26:03[373]	45	-12	60	345.068582821862
2025-06-24	18:26:03[373]	43	-10	70	346.908106935653
2025-06-24	18:26:03[396]	42	-17	66	337.963773059855
2025-06-24	18:26:03[429]	41	-12	68	343.686147573739
2025-06-24	18:26:03[429]	41	-9	69	347.619243071193
2025-06-24	18:26:03[429]	39	-12	66	342.897271030948
2025-06-24	18:26:03[462]	37	-16	66	336.614778942786
2025-06-24	18:26:03[462]	44	-17	63	338.875280853928
2025-06-24	18:26:03[462]	40	-16	74	338.198590513648
2025-06-24	18:26:03[462]	46	-13	71	344.219246690485
2025-06-24	18:26:03[462]	48	-16	62	341.565051177078
2025-06-24	18:26:03[482]	40	-9	62	347.31961650818
2025-06-24	18:26:03[489]	37	-14	66	339.274441134439
2025-06-24	18:26:03[532]	41	-11	70	344.981639368849
2025-06-24	18:26:03[532]	48	-15	63	342.645975363739
2025-06-24	18:26:03[532]	40	-15	70	339.443954780417
2025-06-24	18:26:03[532]	47	-13	63	344.538782259558
2025-06-24	18:26:03[532]	42	-6	67	351.869897645844
2025-06-24	18:26:03[565]	39	-7	70	349.824489156957
2025-06-24	18:26:03[565]	40	-10	66	345.963756532074
2025-06-24	18:26:03[565]	41	-11	71	344.981639368849
2025-06-24	18:26:03[599]	39	-10	66	345.618605408909
2025-06-24	18:26:03[599]	41	-16	68	338.682087724538
2025-06-24	18:26:03[599]	45	-10	69	347.471192290848
2025-06-24	18:26:03[632]	43	-9	66	348.178511659393
