Wind Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 03월 16일 14:32:57


날짜/시간 	 배터리전압 	 태양광전압
2021-03-16 15:54:22:138	0	0
2021-03-16 15:54:23:123	0	0
2021-03-16 15:54:23:138	0	0
2021-03-16 15:54:24:125	0	0
2021-03-16 15:54:24:139	0	0
2021-03-16 15:54:25:127	0	0
2021-03-16 15:54:25:140	0	0
2021-03-16 15:54:26:128	0	0
2021-03-16 15:54:26:142	0	0
2021-03-16 15:54:27:128	0	0
2021-03-16 15:54:27:143	0	0
2021-03-16 15:54:28:131	0	0
2021-03-16 15:54:28:145	0	0
2021-03-16 15:54:29:131	0	0
2021-03-16 15:54:29:147	0	0
2021-03-16 15:54:30:132	0	0
2021-03-16 15:54:30:146	0	0
2021-03-16 15:54:31:134	0	0
2021-03-16 15:54:31:149	0	0
2021-03-16 15:54:32:135	0	0
2021-03-16 15:54:32:150	0	0
2021-03-16 15:54:33:136	0	0
2021-03-16 15:54:33:155	0	0
2021-03-16 15:54:34:136	0	0
2021-03-16 15:54:34:152	0	0
2021-03-16 15:54:35:138	0	0
2021-03-16 15:54:35:153	0	0
2021-03-16 15:54:36:140	0	0
2021-03-16 15:54:36:154	0	0
2021-03-16 15:54:37:142	0	0
2021-03-16 15:54:37:157	0	0
2021-03-16 15:54:38:143	0	0
2021-03-16 15:54:38:157	0	0
2021-03-16 15:54:39:144	0	0
2021-03-16 15:54:39:159	0	0
2021-03-16 15:54:40:144	0	0
2021-03-16 15:54:40:159	0	0
2021-03-16 15:54:41:145	0	0
2021-03-16 15:54:41:162	0	0
2021-03-16 15:54:42:149	0	0
2021-03-16 15:54:42:163	0	0
2021-03-16 15:54:43:149	0	0
2021-03-16 15:54:43:165	0	0
2021-03-16 15:54:44:149	0	0
2021-03-16 15:54:44:164	0	0
2021-03-16 15:54:45:152	0	0
2021-03-16 15:54:45:166	0	0
2021-03-16 15:54:46:153	0	0
2021-03-16 15:54:46:168	0	0
2021-03-16 15:54:47:155	0	0
2021-03-16 15:54:47:169	0	0
2021-03-16 15:54:48:156	0	0
2021-03-16 15:54:48:170	0	0
2021-03-16 15:54:49:157	0	0
2021-03-16 15:54:49:172	0	0
2021-03-16 15:54:50:157	0	0
2021-03-16 15:54:50:174	0	0
2021-03-16 15:54:51:159	0	0
2021-03-16 15:54:51:174	0	0
2021-03-16 15:54:52:162	0	0
2021-03-16 15:54:52:177	0	0
2021-03-16 15:54:53:162	0	0
2021-03-16 15:54:53:180	0	0
2021-03-16 15:54:54:164	0	0
2021-03-16 15:54:54:179	0	0
2021-03-16 15:54:55:167	0	0
2021-03-16 15:54:55:180	0	0
2021-03-16 15:54:56:167	0	0
2021-03-16 15:54:56:183	0	0
2021-03-16 15:54:57:168	0	0
2021-03-16 15:54:57:184	0	0
2021-03-16 15:54:58:171	0	0
2021-03-16 15:54:58:186	0	0
2021-03-16 15:54:59:172	0	0
2021-03-16 15:54:59:187	0	0
2021-03-16 15:55:00:174	0	0
2021-03-16 15:55:00:187	0	0
2021-03-16 15:55:01:175	0	0
2021-03-16 15:55:01:189	0	0
2021-03-16 15:55:02:175	0	0
2021-03-16 15:55:02:190	0	0
2021-03-16 15:55:03:178	0	0
2021-03-16 15:55:03:191	0	0
2021-03-16 15:55:04:179	0	0
2021-03-16 15:55:04:199	0	0
2021-03-16 15:55:05:181	0	0
2021-03-16 15:55:05:194	0	0
2021-03-16 15:55:06:180	0	0
2021-03-16 15:55:06:196	0	0
2021-03-16 15:55:07:184	0	0
2021-03-16 15:55:07:198	0	0
2021-03-16 15:55:08:185	0	0
2021-03-16 15:55:08:204	0	0
2021-03-16 15:55:09:187	0	0
2021-03-16 15:55:09:201	0	0
2021-03-16 15:55:10:189	0	0
2021-03-16 15:55:10:203	0	0
2021-03-16 15:55:11:189	0	0
2021-03-16 15:55:11:204	0	0
2021-03-16 15:55:12:190	0	0
2021-03-16 15:55:12:205	0	0
2021-03-16 15:55:13:191	0	0
2021-03-16 15:55:13:208	0	0
2021-03-16 15:55:14:194	0	0
2021-03-16 15:55:14:209	0	0
2021-03-16 15:55:15:195	0	0
2021-03-16 15:55:15:209	0	0
2021-03-16 15:55:16:197	0	0
2021-03-16 15:55:16:211	0	0
2021-03-16 15:55:17:198	0	0
2021-03-16 15:55:17:212	0	0
2021-03-16 15:55:18:199	0	0
2021-03-16 15:55:18:214	0	0
2021-03-16 15:55:19:271	0	0
2021-03-16 15:55:19:280	0	0
2021-03-16 15:55:20:203	0	0
2021-03-16 15:55:20:216	0	0
2021-03-16 15:55:21:202	0	0
2021-03-16 15:55:21:219	0	0
2021-03-16 15:55:22:203	0	0
2021-03-16 15:55:22:220	0	0
2021-03-16 15:55:23:206	0	0
2021-03-16 15:55:23:220	0	0
2021-03-16 15:55:24:207	0	0
2021-03-16 15:55:24:222	0	0
2021-03-16 15:55:25:208	0	0
2021-03-16 15:55:25:223	0	0
2021-03-16 15:55:26:211	0	0
2021-03-16 15:55:26:225	0	0
2021-03-16 15:55:27:210	0	0
2021-03-16 15:55:27:226	0	0
2021-03-16 15:55:28:213	0	0
2021-03-16 15:55:28:228	0	0
2021-03-16 15:55:29:215	0	0
2021-03-16 15:55:29:229	0	0
2021-03-16 15:55:30:216	0	0
2021-03-16 15:55:30:231	0	0
2021-03-16 15:55:31:217	0	0
2021-03-16 15:55:31:232	0	0
2021-03-16 15:55:32:218	0	0
2021-03-16 15:55:32:233	0	0
2021-03-16 15:55:33:220	0	0
2021-03-16 15:55:33:234	0	0
2021-03-16 15:55:34:222	0	0
2021-03-16 15:55:34:236	0	0
2021-03-16 15:55:35:223	0	0
2021-03-16 15:55:35:238	0	0
2021-03-16 15:55:36:225	0	0
2021-03-16 15:55:36:239	0	0
2021-03-16 15:55:37:226	0	0
2021-03-16 15:55:37:240	0	0
2021-03-16 15:55:38:227	0	0
2021-03-16 15:55:38:242	0	0
2021-03-16 15:55:39:229	0	0
2021-03-16 15:55:39:243	0	0
2021-03-16 15:55:40:231	0	0
2021-03-16 15:55:40:245	0	0
2021-03-16 15:55:41:231	0	0
2021-03-16 15:55:41:245	0	0
2021-03-16 15:55:42:231	0	0
2021-03-16 15:55:42:247	0	0
2021-03-16 15:55:43:236	0	0
2021-03-16 15:55:43:250	0	0
2021-03-16 15:55:44:237	0	0
2021-03-16 15:55:44:251	0	0
2021-03-16 15:55:45:236	0	0
2021-03-16 15:55:45:252	0	0
2021-03-16 15:55:46:240	0	0
2021-03-16 15:55:46:253	0	0
2021-03-16 15:55:47:239	0	0
2021-03-16 15:55:47:254	0	0
2021-03-16 15:55:48:241	0	0
2021-03-16 15:55:48:257	0	0
2021-03-16 15:55:49:243	0	0
2021-03-16 15:55:49:259	0	0
2021-03-16 15:55:50:243	0	0
2021-03-16 15:55:50:258	0	0
2021-03-16 15:55:51:246	0	0
2021-03-16 15:55:51:265	0	0
2021-03-16 15:55:52:247	0	0
2021-03-16 15:55:52:261	0	0
2021-03-16 15:55:53:248	0	0
2021-03-16 15:55:53:263	0	0
2021-03-16 15:55:54:251	0	0
2021-03-16 15:55:54:265	0	0
2021-03-16 15:55:55:251	0	0
2021-03-16 15:55:55:266	0	0
2021-03-16 15:55:56:256	0	0
2021-03-16 15:55:56:268	0	0
2021-03-16 15:55:57:253	0	0
2021-03-16 15:55:57:270	0	0
2021-03-16 15:55:58:257	0	0
2021-03-16 15:55:58:272	0	0
2021-03-16 15:55:59:256	0	0
2021-03-16 15:55:59:271	0	0
2021-03-16 15:56:00:259	0	0
2021-03-16 15:56:00:273	0	0
2021-03-16 15:56:01:260	0	0
2021-03-16 15:56:01:275	0	0
2021-03-16 15:56:02:262	0	0
2021-03-16 15:56:02:276	0	0
2021-03-16 15:56:03:263	0	0
2021-03-16 15:56:03:278	0	0
2021-03-16 15:56:04:265	0	0
2021-03-16 15:56:04:280	0	0
2021-03-16 15:56:05:266	0	0
2021-03-16 15:56:05:280	0	0
2021-03-16 15:56:06:267	0	0
2021-03-16 15:56:06:282	0	0
2021-03-16 15:56:07:270	0	0
2021-03-16 15:56:07:284	0	0
2021-03-16 15:56:08:269	0	0
2021-03-16 15:56:08:285	0	0
2021-03-16 15:56:09:271	0	0
2021-03-16 15:56:09:287	0	0
2021-03-16 15:56:10:273	0	0
2021-03-16 15:56:10:287	0	0
2021-03-16 15:56:11:274	0	0
2021-03-16 15:56:11:289	0	0
2021-03-16 15:56:12:275	0	0
2021-03-16 15:56:12:290	0	0
2021-03-16 15:56:13:276	0	0
2021-03-16 15:56:13:293	0	0
2021-03-16 15:56:14:277	0	0
2021-03-16 15:56:14:292	0	0
2021-03-16 15:56:15:279	0	0
2021-03-16 15:56:15:293	0	0
2021-03-16 15:56:16:280	0	0
2021-03-16 15:56:16:295	0	0
2021-03-16 15:56:17:281	0	0
2021-03-16 15:56:17:297	0	0
2021-03-16 15:56:18:283	0	0
2021-03-16 15:56:18:297	0	0
2021-03-16 15:56:19:284	0	0
2021-03-16 15:56:19:299	0	0
2021-03-16 15:56:20:286	0	0
2021-03-16 15:56:20:302	0	0
2021-03-16 15:56:21:287	0	0
2021-03-16 15:56:21:301	0	0
2021-03-16 15:56:22:288	0	0
2021-03-16 15:56:22:303	0	0
2021-03-16 15:56:23:289	0	0
2021-03-16 15:56:23:303	0	0
2021-03-16 15:56:24:290	0	0
2021-03-16 15:56:24:305	0	0
2021-03-16 15:56:25:292	0	0
2021-03-16 15:56:25:305	0	0
2021-03-16 15:56:26:293	0	0
2021-03-16 15:56:26:307	0	0
2021-03-16 15:56:27:293	0	0
2021-03-16 15:56:27:310	0	0
2021-03-16 15:56:28:295	0	0
2021-03-16 15:56:28:310	0	0
2021-03-16 15:56:29:297	0	0
2021-03-16 15:56:29:311	0	0
2021-03-16 15:56:30:298	0	0
2021-03-16 15:56:30:311	0	0
2021-03-16 15:56:31:298	0	0
2021-03-16 15:56:31:313	0	0
2021-03-16 15:56:32:299	0	0
2021-03-16 15:56:32:314	0	0
2021-03-16 15:56:33:301	0	0
2021-03-16 15:56:33:317	0	0
2021-03-16 15:56:34:303	0	0
2021-03-16 15:56:34:318	0	0
2021-03-16 15:56:35:304	0	0
2021-03-16 15:56:35:318	0	0
2021-03-16 15:56:36:304	0	0
2021-03-16 15:56:36:320	0	0
2021-03-16 15:56:37:306	0	0
2021-03-16 15:56:37:320	0	0
2021-03-16 15:56:38:306	0	0
2021-03-16 15:56:38:323	0	0
2021-03-16 15:56:39:309	0	0
2021-03-16 15:56:39:323	0	0
2021-03-16 15:56:40:310	0	0
2021-03-16 15:56:40:325	0	0
2021-03-16 15:56:41:312	0	0
2021-03-16 15:56:41:325	0	0
2021-03-16 15:56:42:377	0	0
2021-03-16 15:56:42:381	0	0
2021-03-16 15:56:43:314	0	0
2021-03-16 15:56:43:328	0	0
2021-03-16 15:56:44:314	0	0
2021-03-16 15:56:44:329	0	0
2021-03-16 15:56:45:315	0	0
2021-03-16 15:56:45:330	0	0
2021-03-16 15:56:46:320	0	0
2021-03-16 15:56:46:331	0	0
2021-03-16 15:56:47:319	0	0
2021-03-16 15:56:47:333	0	0
2021-03-16 15:56:48:320	0	0
2021-03-16 15:56:48:335	0	0
2021-03-16 15:56:49:322	0	0
2021-03-16 15:56:49:336	0	0
2021-03-16 15:56:50:323	0	0
2021-03-16 15:56:50:337	0	0
2021-03-16 15:56:51:325	0	0
2021-03-16 15:56:51:338	0	0
2021-03-16 15:56:52:327	0	0
2021-03-16 15:56:52:339	0	0
2021-03-16 15:56:53:328	0	0
2021-03-16 15:56:53:341	0	0
2021-03-16 15:56:54:327	0	0
2021-03-16 15:56:54:341	0	0
2021-03-16 15:56:55:329	0	0
2021-03-16 15:56:55:344	0	0
2021-03-16 15:56:56:330	0	0
2021-03-16 15:56:56:344	0	0
2021-03-16 15:56:57:331	0	0
2021-03-16 15:56:57:346	0	0
2021-03-16 15:56:58:334	0	0
2021-03-16 15:56:58:346	0	0
2021-03-16 15:56:59:333	0	0
2021-03-16 15:56:59:348	0	0
2021-03-16 15:57:00:336	0	0
2021-03-16 15:57:00:350	0	0
2021-03-16 15:57:01:336	0	0
2021-03-16 15:57:01:351	0	0
2021-03-16 15:57:02:338	0	0
2021-03-16 15:57:02:352	0	0
2021-03-16 15:57:03:338	0	0
2021-03-16 15:57:03:354	0	0
2021-03-16 15:57:04:341	0	0
2021-03-16 15:57:04:354	0	0
2021-03-16 15:57:05:342	0	0
2021-03-16 15:57:05:356	0	0
2021-03-16 15:57:06:609	0	0
2021-03-16 15:57:07:345	0	0
2021-03-16 15:57:07:360	0	0
2021-03-16 15:57:08:409	0	0
2021-03-16 15:57:09:346	0	0
2021-03-16 15:57:09:361	0	0
2021-03-16 15:57:10:347	0	0
2021-03-16 15:57:10:363	0	0
2021-03-16 15:57:11:350	0	0
2021-03-16 15:57:11:364	0	0
2021-03-16 15:57:12:353	0	0
2021-03-16 15:57:12:366	0	0
2021-03-16 17:09:30:993	0	0
2021-03-16 17:09:31:003	0	0
2021-03-16 17:09:31:988	0	0
2021-03-16 17:09:32:002	0	0
2021-03-16 17:09:32:989	0	0
2021-03-16 17:09:33:004	0	0
2021-03-16 17:09:33:992	0	0
2021-03-16 17:09:34:014	0	0
2021-03-16 17:09:34:993	0	0
2021-03-16 17:09:35:008	0	0
2021-03-16 17:09:35:994	0	0
2021-03-16 17:09:36:008	0	0
2021-03-16 17:09:36:994	0	0
2021-03-16 17:09:37:008	0	0
2021-03-16 17:09:37:994	0	0
2021-03-16 17:09:38:010	0	0
2021-03-16 17:09:38:996	0	0
2021-03-16 17:09:39:012	0	0
2021-03-16 17:09:39:999	0	0
2021-03-16 17:09:40:012	0	0
2021-03-16 17:09:41:001	0	0
2021-03-16 17:09:41:015	0	0
2021-03-16 17:09:42:002	0	0
2021-03-16 17:09:42:018	0	0
2021-03-16 17:09:43:004	0	0
2021-03-16 17:09:43:016	0	0
2021-03-16 17:09:44:002	0	0
2021-03-16 17:09:44:017	0	0
2021-03-16 17:09:45:005	0	0
2021-03-16 17:09:45:025	0	0
2021-03-16 17:09:46:004	0	0
2021-03-16 17:09:46:020	0	0
2021-03-16 17:09:47:007	0	0
2021-03-16 17:09:47:022	0	0
2021-03-16 17:09:48:009	0	0
2021-03-16 17:09:48:022	0	0
2021-03-16 17:09:49:009	0	0
2021-03-16 17:09:49:025	0	0
2021-03-16 17:09:50:010	0	0
2021-03-16 17:09:50:026	0	0
2021-03-16 17:09:51:012	0	0
2021-03-16 17:09:51:026	0	0
2021-03-16 17:09:52:013	0	0
2021-03-16 17:09:52:028	0	0
2021-03-16 17:09:53:014	0	0
2021-03-16 17:09:53:029	0	0
2021-03-16 17:09:54:016	0	0
2021-03-16 17:09:54:030	0	0
2021-03-16 17:09:55:017	0	0
2021-03-16 17:09:55:032	0	0
2021-03-16 17:09:56:018	0	0
2021-03-16 17:09:56:033	0	0
2021-03-16 17:09:57:021	0	0
2021-03-16 17:09:57:034	0	0
2021-03-16 17:09:58:021	0	0
2021-03-16 17:09:58:037	0	0
2021-03-16 17:09:59:023	0	0
2021-03-16 17:09:59:037	0	0
2021-03-16 17:10:00:023	0	0
2021-03-16 17:10:00:039	0	0
2021-03-16 17:10:01:024	0	0
2021-03-16 17:10:01:039	0	0
2021-03-16 17:10:02:026	0	0
2021-03-16 17:10:02:042	0	0
2021-03-16 17:10:03:027	0	0
2021-03-16 17:10:03:042	0	0
2021-03-16 17:10:04:029	0	0
2021-03-16 17:10:04:042	0	0
2021-03-16 17:10:05:030	0	0
2021-03-16 17:10:05:045	0	0
2021-03-16 17:10:06:032	0	0
2021-03-16 17:10:06:045	0	0
2021-03-16 17:10:07:033	0	0
2021-03-16 17:10:07:047	0	0
2021-03-16 17:10:08:034	0	0
2021-03-16 17:10:08:048	0	0
2021-03-16 17:10:09:034	0	0
2021-03-16 17:10:09:049	0	0
2021-03-16 17:10:10:035	0	0
2021-03-16 17:10:10:051	0	0
2021-03-16 17:10:11:038	0	0
2021-03-16 17:10:11:052	0	0
2021-03-16 17:10:12:037	0	0
2021-03-16 17:10:12:052	0	0
2021-03-16 17:10:13:039	0	0
2021-03-16 17:10:13:055	0	0
2021-03-16 17:10:14:042	0	0
2021-03-16 17:10:14:055	0	0
2021-03-16 17:10:15:044	0	0
2021-03-16 17:10:15:061	0	0
2021-03-16 17:10:16:044	0	0
2021-03-16 17:10:16:058	0	0
2021-03-16 17:10:17:047	0	0
2021-03-16 17:10:17:091	0	0
2021-03-16 17:10:18:048	0	0
2021-03-16 17:10:18:063	0	0
2021-03-16 17:10:19:048	0	0
2021-03-16 17:10:19:067	0	0
2021-03-16 17:10:20:049	0	0
2021-03-16 17:10:20:064	0	0
2021-03-16 17:10:21:050	0	0
2021-03-16 17:10:21:067	0	0
2021-03-16 17:10:22:054	0	0
2021-03-16 17:10:22:067	0	0
2021-03-16 17:10:23:054	0	0
2021-03-16 17:10:23:068	0	0
2021-03-16 17:10:24:055	0	0
2021-03-16 17:10:24:069	0	0
2021-03-16 17:10:25:057	0	0
2021-03-16 17:10:25:076	0	0
2021-03-16 17:10:26:058	0	0
2021-03-16 17:10:26:073	0	0
2021-03-16 17:10:27:061	0	0
2021-03-16 17:10:27:074	0	0
2021-03-16 17:10:28:062	0	0
2021-03-16 17:10:28:080	0	0
2021-03-16 17:10:29:062	0	0
2021-03-16 17:10:29:082	0	0
2021-03-16 17:10:30:063	0	0
2021-03-16 17:10:30:077	0	0
2021-03-16 17:10:31:065	0	0
2021-03-16 17:10:31:079	0	0
2021-03-16 17:10:32:066	0	0
2021-03-16 17:10:32:085	0	0
2021-03-16 17:10:33:067	0	0
2021-03-16 17:10:33:081	0	0
2021-03-16 17:10:34:068	0	0
2021-03-16 17:10:34:082	0	0
2021-03-16 17:10:35:071	0	0
2021-03-16 17:10:35:084	0	0
2021-03-16 17:10:36:071	0	0
2021-03-16 17:10:36:085	0	0
2021-03-16 17:10:37:073	0	0
2021-03-16 17:10:37:087	0	0
2021-03-16 17:10:38:074	0	0
2021-03-16 17:10:38:091	0	0
2021-03-16 17:10:39:075	0	0
2021-03-16 17:10:39:089	0	0
2021-03-16 17:10:40:077	0	0
2021-03-16 17:10:40:092	0	0
2021-03-16 17:10:41:079	0	0
2021-03-16 17:10:41:093	0	0
2021-03-16 17:10:42:080	0	0
2021-03-16 17:10:42:094	0	0
2021-03-16 17:10:43:080	0	0
2021-03-16 17:10:43:095	0	0
2021-03-16 17:10:44:083	0	0
2021-03-16 17:10:44:101	0	0
2021-03-16 17:10:45:082	0	0
2021-03-16 17:10:45:098	0	0
2021-03-16 17:10:46:084	0	0
2021-03-16 17:10:46:099	0	0
2021-03-16 17:10:47:086	0	0
2021-03-16 17:10:47:100	0	0
2021-03-16 17:10:48:088	0	0
2021-03-16 17:10:48:103	0	0
2021-03-16 17:10:49:089	0	0
2021-03-16 17:10:49:104	0	0
2021-03-16 17:10:50:090	0	0
2021-03-16 17:10:50:105	0	0
2021-03-16 17:10:51:093	0	0
2021-03-16 17:10:51:110	0	0
2021-03-16 17:10:52:094	0	0
2021-03-16 17:10:52:107	0	0
2021-03-16 17:10:53:094	0	0
2021-03-16 17:10:53:116	0	0
2021-03-16 17:10:54:095	0	0
2021-03-16 17:10:54:110	0	0
2021-03-16 17:10:55:099	0	0
2021-03-16 17:10:55:113	0	0
2021-03-16 17:10:56:099	0	0
2021-03-16 17:10:56:113	0	0
2021-03-16 17:10:57:100	0	0
2021-03-16 17:10:57:114	0	0
2021-03-16 17:10:58:101	0	0
2021-03-16 17:10:58:116	0	0
2021-03-16 17:10:59:103	0	0
2021-03-16 17:10:59:118	0	0
2021-03-16 17:11:00:104	0	0
2021-03-16 17:11:00:119	0	0
2021-03-16 17:11:01:106	0	0
2021-03-16 17:11:01:120	0	0
2021-03-16 17:11:02:106	0	0
2021-03-16 17:11:02:121	0	0
2021-03-16 17:11:03:107	0	0
2021-03-16 17:11:03:123	0	0
2021-03-16 17:11:04:110	0	0
2021-03-16 17:11:04:125	0	0
2021-03-16 17:11:05:111	0	0
2021-03-16 17:11:05:125	0	0
2021-03-16 17:11:06:113	0	0
2021-03-16 17:11:06:129	0	0
2021-03-16 17:11:07:114	0	0
2021-03-16 17:11:07:128	0	0
2021-03-16 17:11:08:116	0	0
2021-03-16 17:11:08:130	0	0
2021-03-16 17:11:09:118	0	0
2021-03-16 17:11:09:131	0	0
2021-03-16 17:11:10:118	0	0
2021-03-16 17:11:10:132	0	0
2021-03-16 17:11:11:120	0	0
2021-03-16 17:11:11:134	0	0
2021-03-16 17:11:12:122	0	0
2021-03-16 17:11:12:136	0	0
2021-03-16 17:11:13:122	0	0
2021-03-16 17:11:13:137	0	0
2021-03-16 17:11:14:122	0	0
2021-03-16 17:11:14:138	0	0
2021-03-16 17:11:15:126	0	0
2021-03-16 17:11:15:141	0	0
2021-03-16 17:11:16:127	0	0
2021-03-16 17:11:16:141	0	0
2021-03-16 17:11:17:127	0	0
2021-03-16 17:11:17:143	0	0
2021-03-16 17:11:18:130	0	0
2021-03-16 17:11:18:144	0	0
2021-03-16 17:11:19:131	0	0
2021-03-16 17:11:19:146	0	0
2021-03-16 17:11:20:132	0	0
2021-03-16 17:11:20:147	0	0
2021-03-16 17:11:21:134	0	0
2021-03-16 17:11:21:149	0	0
2021-03-16 17:11:22:136	0	0
2021-03-16 17:11:22:155	0	0
2021-03-16 17:11:23:138	0	0
2021-03-16 17:11:23:152	0	0
2021-03-16 17:11:24:139	0	0
2021-03-16 17:11:24:154	0	0
2021-03-16 17:11:25:140	0	0
2021-03-16 17:11:25:155	0	0
2021-03-16 17:11:26:142	0	0
2021-03-16 17:11:26:156	0	0
2021-03-16 17:11:27:144	0	0
2021-03-16 17:11:27:159	0	0
2021-03-16 17:11:28:144	0	0
2021-03-16 17:11:28:161	0	0
2021-03-16 17:11:29:146	0	0
2021-03-16 17:11:29:161	0	0
2021-03-16 17:11:30:147	0	0
2021-03-16 17:11:30:162	0	0
2021-03-16 17:11:31:148	0	0
2021-03-16 17:11:31:165	0	0
2021-03-16 17:11:32:152	0	0
2021-03-16 17:11:32:166	0	0
2021-03-16 17:11:33:153	0	0
2021-03-16 17:11:33:168	0	0
2021-03-16 17:11:34:155	0	0
2021-03-16 17:11:34:168	0	0
2021-03-16 17:11:35:158	0	0
2021-03-16 17:11:35:170	0	0
2021-03-16 17:11:36:158	0	0
2021-03-16 17:11:36:172	0	0
2021-03-16 17:11:37:160	0	0
2021-03-16 17:11:37:174	0	0
2021-03-16 17:11:38:161	0	0
2021-03-16 17:11:38:176	0	0
2021-03-16 17:11:39:163	0	0
2021-03-16 17:11:39:181	0	0
2021-03-16 17:11:40:164	0	0
2021-03-16 17:11:40:178	0	0
2021-03-16 17:11:41:166	0	0
2021-03-16 17:11:41:179	0	0
2021-03-16 17:11:42:167	0	0
2021-03-16 17:11:42:183	0	0
2021-03-16 17:11:43:168	0	0
2021-03-16 17:11:43:184	0	0
2021-03-16 17:11:44:170	0	0
2021-03-16 17:11:44:185	0	0
2021-03-16 17:11:45:172	0	0
2021-03-16 17:11:45:187	0	0
2021-03-16 17:11:46:174	0	0
2021-03-16 17:11:46:193	0	0
2021-03-16 17:11:47:175	0	0
2021-03-16 17:11:47:191	0	0
2021-03-16 17:11:48:178	0	0
2021-03-16 17:11:48:196	0	0
2021-03-16 17:11:49:178	0	0
2021-03-16 17:11:49:194	0	0
2021-03-16 17:11:50:181	0	0
2021-03-16 17:11:50:195	0	0
2021-03-16 17:11:51:183	0	0
2021-03-16 17:11:51:196	0	0
2021-03-16 17:11:52:184	0	0
2021-03-16 17:11:52:204	0	0
2021-03-16 17:11:53:185	0	0
2021-03-16 17:11:53:201	0	0
2021-03-16 17:11:54:186	0	0
2021-03-16 17:11:54:202	0	0
2021-03-16 17:11:55:189	0	0
2021-03-16 17:11:55:203	0	0
2021-03-16 17:11:56:190	0	0
2021-03-16 17:11:56:204	0	0
2021-03-16 17:11:57:191	0	0
2021-03-16 17:11:57:206	0	0
2021-03-16 17:11:58:192	0	0
2021-03-16 17:11:58:208	0	0
2021-03-16 17:11:59:195	0	0
2021-03-16 17:11:59:209	0	0
2021-03-16 17:12:00:196	0	0
2021-03-16 17:12:00:211	0	0
2021-03-16 17:12:01:199	0	0
2021-03-16 17:12:01:213	0	0
2021-03-16 17:12:02:200	0	0
2021-03-16 17:12:02:214	0	0
2021-03-16 17:12:03:200	0	0
2021-03-16 17:12:03:216	0	0
2021-03-16 17:12:04:205	0	0
2021-03-16 17:12:04:218	0	0
2021-03-16 17:12:05:205	0	0
2021-03-16 17:12:05:224	0	0
2021-03-16 17:12:06:206	0	0
2021-03-16 17:12:06:221	0	0
2021-03-16 17:12:07:207	0	0
2021-03-16 17:12:07:223	0	0
2021-03-16 17:12:08:212	0	0
2021-03-16 17:12:08:223	0	0
2021-03-16 17:12:09:211	0	0
2021-03-16 17:12:09:224	0	0
2021-03-16 17:12:10:213	0	0
2021-03-16 17:12:10:232	0	0
2021-03-16 17:12:11:229	0	0
2021-03-16 17:12:12:216	0	0
2021-03-16 17:12:12:230	0	0
2021-03-16 17:12:13:218	0	0
2021-03-16 17:12:13:232	0	0
2021-03-16 17:12:14:217	0	0
2021-03-16 17:12:14:233	0	0
2021-03-16 17:12:15:220	0	0
2021-03-16 17:12:15:239	0	0
2021-03-16 17:12:16:220	0	0
2021-03-16 17:12:16:236	0	0
2021-03-16 17:15:23:502	0	0
2021-03-16 17:15:23:549	0	0
2021-03-16 17:15:24:502	0	0
2021-03-16 17:15:24:514	0	0
2021-03-16 17:15:25:501	0	0
2021-03-16 17:15:25:517	0	0
2021-03-16 17:15:26:502	0	0
2021-03-16 17:15:26:518	0	0
2021-03-16 17:15:27:619	0	0
2021-03-16 17:15:28:507	0	0
2021-03-16 17:15:28:521	0	0
2021-03-16 17:15:29:691	0	0
2021-03-16 17:15:30:509	0	0
2021-03-16 17:15:30:524	0	0
2021-03-16 17:15:31:511	0	0
2021-03-16 17:15:31:524	0	0
2021-03-16 17:15:32:803	0	0
2021-03-16 17:15:33:749	0	0
2021-03-16 17:15:34:515	0	0
2021-03-16 17:15:34:529	0	0
2021-03-16 17:15:35:517	0	0
2021-03-16 17:15:35:531	0	0
2021-03-16 17:15:36:518	0	0
2021-03-16 17:15:36:532	0	0
2021-03-16 17:15:37:519	0	0
2021-03-16 17:15:37:534	0	0
2021-03-16 17:15:38:521	0	0
2021-03-16 17:15:38:536	0	0
2021-03-16 17:15:39:522	0	0
2021-03-16 17:15:39:537	0	0
2021-03-16 17:15:40:523	0	0
2021-03-16 17:15:40:538	0	0
2021-03-16 17:15:41:525	0	0
2021-03-16 17:15:41:540	0	0
2021-03-16 17:15:42:528	0	0
2021-03-16 17:15:42:541	0	0
2021-03-16 17:15:43:529	0	0
2021-03-16 17:15:43:543	0	0
2021-03-16 17:15:44:530	0	0
2021-03-16 17:15:44:544	0	0
2021-03-16 17:15:45:533	0	0
2021-03-16 17:15:45:545	0	0
2021-03-16 17:15:46:533	0	0
2021-03-16 17:15:46:547	0	0
2021-03-16 17:15:47:535	0	0
2021-03-16 17:15:47:550	0	0
2021-03-16 17:15:48:536	0	0
2021-03-16 17:15:48:555	0	0
2021-03-16 17:15:49:537	0	0
2021-03-16 17:15:49:552	0	0
2021-03-16 17:15:50:539	0	0
2021-03-16 17:15:50:553	0	0
2021-03-16 17:15:51:540	0	0
2021-03-16 17:15:51:554	0	0
2021-03-16 17:15:52:541	0	0
2021-03-16 17:15:52:556	0	0
2021-03-16 17:15:53:544	0	0
2021-03-16 17:15:53:558	0	0
2021-03-16 17:15:54:544	0	0
2021-03-16 17:15:54:560	0	0
2021-03-16 17:16:04:376	0	0
2021-03-16 17:16:05:730	0	0
